Titulo,Artista,Year,Genero,Estado,pais,stilo
Various - Encanto,Various,2022,"['Pop', 'Folk, World, & Country', 'Stage & Screen']",Accepted,USA & Canada,['Soundtrack']
Dogma (30) - Factos,Dogma (30),1991,['Rock'],Accepted,Portugal,"['New Wave', 'Post Rock']"
Edurne - Catarsis,Edurne,2022,['Pop'],Accepted,Spain,
Various - Encanto,Various,2022,"['Pop', 'Stage & Screen']",Accepted,Europe,['Soundtrack']
Sabino V. Loguércio* & O Museu Do Som - Vivessências,Sabino Loguércio,1982,"['Jazz', 'Rock', 'Latin', 'Pop', 'Folk, World, & Country']",Accepted,Brazil,"['Vocal', 'Chanson', 'Contemporary Jazz', 'MPB', 'Jazz-Funk', 'Latin Jazz']"
Laura Pausini - Las Cosas Que Vives.,Laura Pausini,1996,"['Latin', 'Pop']",Accepted,Mexico,['Ballad']
"Amadeo Vives, María Bayo, Luis Lima, Santiago S. Jerico*, Carlos Álvarez (2), Orquesta Sinfónica de Tenerife, Antoni Ros-Marbà - Bohemios",Amadeo Vives,1994,['Classical'],Accepted,France,['Operetta']
Various - Encanto,Various,2022,"['Latin', 'Pop', ""Children's"", 'Stage & Screen']",Accepted,US,
Andrés Calamaro - Dios Los Cría,Andrés Calamaro,2021,"['Rock', 'Folk, World, & Country']",Accepted,Argentina,
Paloma San Basilio - Invierno Sur,Paloma San Basilio,2006,"['Jazz', 'Pop', 'Stage & Screen']",Accepted,Spain,"['Smooth Jazz', 'Musical', 'Vocal']"
Los Planetas - Unidad De Desplazamiento,Los Planetas,2000,"['Rock', 'Pop']",Accepted,Spain,['Indie Rock']
Edurne - Catarsis,Edurne,2022,['Pop'],Accepted,Spain,
Carlos Vives - La Fuerza Del Amor,Carlos Vives,2004,"['Latin', 'Pop']",Accepted,Spain,['Vallenato']
Los Planetas - Unidad De Desplazamiento,Los Planetas,2011,"['Rock', 'Pop']",Accepted,Spain,['Indie Rock']
"Amadeo Vives, Federico Romero, Guillermo Fernández Shaw* - Doña Francisquita",Amadeo Vives,1959,"['Classical', 'Stage & Screen']",Accepted,Spain,['Zarzuela']
Various - Paranoia Colectiva - Tributo a BBS Paranoicos,Various,2016,['Rock'],Accepted,Chile,"['Alternative Rock', 'Punk']"
Laura Pausini - Lo Mejor De Laura Pausini Volveré Junto A Ti,Laura Pausini,2001,"['Electronic', 'Rock', 'Latin', 'Pop']",Accepted,US,"['Ballad', 'Soft Rock', 'Vocal']"
Los Planetas - Unidad De Desplazamiento,Los Planetas,2000,['Rock'],Accepted,Spain,['Indie Rock']
"J. Perrin* - M. Palacios* / Amadeo Vives Principales Interpretes: Toñy Rosado, Teresa Berganza, Manuel Ausensi y Carlos Munguia* / Coros Cantores de Madrid y Gran Orquesta Sinfónica Director: Ataulfo Argenta* - Bohemios",Guillermo Perrín,1962,"['Classical', 'Stage & Screen']",Accepted,Spain,['Zarzuela']
Caterina Valente - My Fair Lady,Caterina Valente,1963,['Pop'],Accepted,Spain,['Vocal']
"F. Romero*, G. Fernández Shaw*, Amadeo Vives - María de los Ángeles Morales, Ana María Iriarte, Carlos Munguía, Coro de Cámara del Orfeón Donostiarra, Gran Orquesta Sinfónica, Ataúlfo Argenta - Doña Francisquita",Federico Romero,1962,"['Classical', 'Stage & Screen']",Accepted,Spain,"['Operetta', 'Zarzuela']"
"Vives* - Aïnhoa Arteta*  , Plácido Domingo*  , Carlos Álvarez (2)  , Miguel Roa - Doña Francisquita ",Amadeo Vives,2004,['Classical'],Accepted,Europe,"['Romantic', 'Opera', 'Zarzuela']"
Various - Batalla De Las Bandas III,Various,1995,['Rock'],Accepted,Mexico,['Hard Rock']
"Amadeo Vives - Plácido Domingo*  , Aïnhoa Arteta*  , Linda Mirabal  , Enrique R. Del Portal*  , Carlos Álvarez (2)  , Coro Titular Del Gran Teatro De Córdoba*  , Orquesta Sinfónica De Sevilla  , Miguel Roa - Doña Francisquita ",Amadeo Vives,1994,['Classical'],Accepted,Europe,"['Romantic', 'Opera']"
Carlos Vives - Tengo Fe,Carlos Vives,1997,"['Latin', 'Folk, World, & Country']",Accepted,Netherlands,['Vallenato']
Sabino V. Loguércio* & O Museu Do Som - Vivessências,Sabino Loguércio,1983,"['Jazz', 'Rock', 'Latin', 'Pop', 'Folk, World, & Country']",Accepted,Brazil,"['Vocal', 'Chanson', 'Contemporary Jazz', 'MPB', 'Jazz-Funk', 'Latin Jazz']"
Melendi - Ahora,Melendi,2018,"['Latin', 'Pop']",Accepted,Spain,
David Lebon - Lebón & Co,David Lebon,2019,"['Rock', 'Pop']",Accepted,Argentina,['Classic Rock']
Carlos Vives - Déjame Entrar,Carlos Vives,2001,['Latin'],Accepted,Europe,['Cumbia']
"J. Perrin* - M. Palacios* / Amadeo Vives Principales Interpretes: Toñy Rosado, Teresa Berganza, Manuel Ausensi y Carlos Munguia* / Coros Cantores de Madrid y Gran Orquesta Sinfónica Director: Ataulfo Argenta* - Bohemios",Guillermo Perrín,1955,"['Classical', 'Stage & Screen']",Accepted,Spain,['Zarzuela']
Carlos Vives - Déjame Entrar,Carlos Vives,2001,['Latin'],Accepted,Colombia,"['Cumbia', 'Vallenato']"
Carlos Vives - Tu Amor Eterno,Carlos Vives,1999,['Latin'],Accepted,Mexico,"['Cumbia', 'Vallenato']"
Carlos Vives - Déjame Entrar,Carlos Vives,2001,['Latin'],Accepted,US,"['Cumbia', 'Vallenato']"
Carlos Vives - Fruta Fresca + Remixes,Carlos Vives,1999,"['Electronic', 'Latin', 'Pop']",Accepted,Europe,"['Euro House', 'Tech House']"
Carlos Vives - El Orgullo de Mi Patria - Single,Carlos Vives,2017,"['Rock', 'Latin', 'Pop']",Accepted,Colombia,['Vallenato']
Carlos Vives - Vuelve,Carlos Vives,1987,['Pop'],Accepted,Ecuador,
"Carlos Vives - Mas Que Tu, No Hay Nadie",Carlos Vives,1989,['Latin'],Accepted,US,
"Amadeo Vives - María Bayo, Luis Lima, Santiago S. Jerico*, Carlos Álvarez (2), Orquesta Sinfónica de Tenerife, Antoni Ros-Marbà - Bohemios",Amadeo Vives,2001,['Classical'],Accepted,Europe,"['Operetta', 'Zarzuela']"
Carlos Vives - Déjame Entrar,Carlos Vives,2001,['Latin'],Accepted,Argentina,"['Vallenato', 'Cumbia']"
Carlos Vives - Rosa,Carlos Vives,1995,['Latin'],Accepted,Spain,['Vallenato']
Carlos Vives - Clásicos De La Provincia,Carlos Vives,2013,['Latin'],Accepted,Colombia,"['Cumbia', 'Vallenato']"
"Lin-Manuel Miranda, Germaine Franco - Encanto (Original Motion Picture Soundtrack)",Lin-Manuel Miranda,2021,['Stage & Screen'],Accepted,US,"['Musical', 'Score', 'Soundtrack']"
Carlos Vives - Tengo Fe,Carlos Vives,1997,"['Latin', 'Pop']",Accepted,Mexico,
Shakira - El Dorado,Shakira,2017,"['Hip Hop', 'Rock', 'Latin', 'Pop', 'Folk, World, & Country']",Accepted,Europe,"['Pop Rock', 'Reggaeton']"
Carlos Vives - Brillantes,Carlos Vives,1996,['Latin'],Accepted,US,
Carlos Vives - Escalona Volume 2,Carlos Vives,1992,['Latin'],Accepted,Spain,['Vallenato']
Carlos Vives - La Tierra Del Olvido,Carlos Vives,1995,['Latin'],Accepted,US,['Vallenato']
Carlos Vives - La Tierra Del Olvido,Carlos Vives,1995,['Latin'],Accepted,Spain,['Vallenato']
Carlos Vives - Vuelve,Carlos Vives,1987,['Pop'],Accepted,Ecuador,
Various - The Rhythm,Various,2000,['Latin'],Accepted,US,
Carlos Vives - Escalona Nunca Se Había Grabado Así,Carlos Vives,2023,['Latin'],Accepted,Worldwide,['Vallenato']
Carlos Vives - De Colección,Carlos Vives,0,['Latin'],Accepted,US,
Carlos Vives - Brillantes,Carlos Vives,1996,['Latin'],Accepted,US,
"F. Romero*, F. Shaw*, Vives* - María de los Ángeles Morales, Ana María Iriarte, Carlos Munguía, Coro de Cámara del Orfeón Donostiarra, Orquesta Sinfónica*, Ataúlfo Argenta - Doña Francisquita",Federico Romero,1962,"['Classical', 'Stage & Screen']",Accepted,Spain,['Zarzuela']
Carlos Vives - Escalona Volumen 2,Carlos Vives,1992,['Latin'],Accepted,Colombia,['Vallenato']
Carlos Vives - La Hamaca Grande,Carlos Vives,1994,"['Latin', 'Pop', 'Folk, World, & Country']",Accepted,Spain,
Carlos Vives - Volví a Nacer - Single,Carlos Vives,2012,"['Rock', 'Latin', 'Pop']",Accepted,Colombia,['Vallenato']
Carlos Vives - Déjame Entrar,Carlos Vives,2001,"['Latin', 'Pop']",Accepted,Canada,"['Vallenato', 'Cumbia']"
Carlos Vives - 10 De Colección,Carlos Vives,2008,"['Latin', 'Pop', 'Folk, World, & Country']",Accepted,US,
Carlos Vives -  15 Exitos,Carlos Vives,2000,"['Latin', 'Pop']",Accepted,US,"['Ballad', 'Vallenato']"
Carlos Vives - Carito (Don't Tell Me No) (Remixes),Carlos Vives,2002,"['Electronic', 'Rock', 'Latin', 'Pop']",Accepted,US,"['Emo', 'Euro House', 'Tech House']"
Carlos Vives - Matilde Lina,Carlos Vives,1994,['Latin'],Accepted,Spain,['Vallenato']
Carlos Vives - Si Es Que Te Vas,Carlos Vives,1989,['Pop'],Accepted,Ecuador,
Carlos Vives - Clásicos De La Provincia,Carlos Vives,1994,['Latin'],Accepted,Bolivia,"['Cumbia', 'Vallenato']"
Carlos Vives - No Podrás Escapar De Mí,Carlos Vives,1987,['Latin'],Draft,Colombia,
Carlos Vives - 20th Anniversary (1979-1999),Carlos Vives,1999,['Latin'],Accepted,US,
Carlos Vives - Tengo Fe,Carlos Vives,1997,['Latin'],Accepted,Venezuela,['Vallenato']
James Hardway - Moors + Christians,James Hardway,2000,"['Electronic', 'Jazz']",Accepted,UK,"['Afro-Cuban Jazz', 'Dub', 'Future Jazz', 'Drum n Bass']"
Carlos Vives - Grandes Éxitos,Carlos Vives,2002,"['Latin', 'Pop']",Accepted,Argentina,['Vallenato']
Carlos Rivera - Sincerándome,Carlos Rivera,2023,['Pop'],Accepted,Mexico,
Miguel Bosé - Salamandra,Miguel Bosé,1986,['Pop'],Accepted,Mexico,
Laura Pausini - Inédito,Laura Pausini,2012,"['Electronic', 'Rock', 'Pop']",Accepted,Unknown,"['Vocal', 'Ballad', 'Pop Rock', 'Disco', 'Eurodance']"
Hora Local - Soluciones Para Todo Menos Para Los Problemas,Hora Local,2007,"['Rock', 'Pop']",Accepted,Colombia,
Various - Meren-Hits,Various,1990,['Latin'],Accepted,Venezuela,['Merengue']
Shakira - El Dorado,Shakira,2017,"['Latin', 'Pop']",Accepted,Brazil,
Various - Tropicaliente - Internacional,Various,1994,"['Latin', 'Stage & Screen']",Accepted,Brazil,['Soundtrack']
Montserrat Caballé - Zarzuela Arias,Montserrat Caballé,1966,['Classical'],Accepted,US,['Zarzuela']
Various - Descargas Ineditas Vol. 2,Various,2010,['Latin'],Accepted,Colombia,"['Descarga', 'Salsa']"
Various - Mag All Stars Vol III,Various,2009,['Latin'],Accepted,Peru,"['Descarga', 'Guaguancó', 'Guaracha', 'Cumbia', 'Boogaloo']"
Carlos Marin - En Concierto,Carlos Marin,2016,"['Latin', 'Pop', 'Classical', 'Stage & Screen']",Accepted,Japan,['Vocal']
"Gimenez*, Vives*, Veyan*, Capella*, Chapi*, Arniches*, Asensio* - La Gatita Blanca / El Puñao De Rosas",Gerónimo Giménez,0,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,US,"['Classical', 'Romantic', 'Zarzuela']"
Various - La Fiesta Del Año Vol. 16,Various,1994,['Latin'],Accepted,Colombia,"['Salsa', 'Cumbia', 'Merengue']"
Andrés Calamaro - Dios Los Cría,Andrés Calamaro,2021,"['Rock', 'Folk, World, & Country']",Accepted,Spain,
Amaya* - Sobre El Latido De La Ciudad,Amaya Uranga,1988,['Pop'],Accepted,Spain,"['Ballad', 'Vocal']"
Carlos Marin - En Concierto,Carlos Marin,2016,"['Latin', 'Pop', 'Classical', 'Stage & Screen']",Accepted,Japan,['Vocal']
Various - Encanto,Various,2022,"['Pop', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Europe,['Soundtrack']
Shakira - El Dorado,Shakira,2017,"['Latin', 'Pop']",Accepted,US,
"Ataúlfo Argenta, María de los Ángeles Morales, Ana María Iriarte, Carlos Munguía, Amadeo Vives, Federico Romero, Guillermo Fernández-Shaw, Coro de Cámara del Orfeón Donostiarra, Orquesta Sinfónica - Doña Francisquita",Ataúlfo Argenta,1969,"['Classical', 'Stage & Screen']",Accepted,Spain,['Zarzuela']
Shakira - El Dorado,Shakira,2017,"['Latin', 'Pop']",Accepted,US,
"F. Romero*, F. Shaw*, Vives* - María de los Ángeles Morales, Ana María Iriarte, Carlos Munguía, Coro de Cámara del Orfeón Donostiarra, Orquesta Sinfónica*, Ataúlfo Argenta - Doña Francisquita",Federico Romero,1984,"['Classical', 'Stage & Screen']",Accepted,Spain,['Zarzuela']
La Compañia - Reestreno,La Compañia,1971,['Pop'],Accepted,Spain,
Various - Amamos El Verano,Various,2016,"['Latin', 'Pop']",Accepted,Argentina,
Central Federal Savings - Danzas,Central Federal Savings,0,['Latin'],Accepted,Puerto Rico,
Shakira - El Dorado,Shakira,2017,"['Latin', 'Pop']",Accepted,Unknown,
Los Planetas - Unidad De Desplazamiento,Los Planetas,2000,['Rock'],Accepted,Spain,['Indie Rock']
Various - La Fiesta Del Año Vol.15 ,Various,1993,"['Latin', 'Pop']",Accepted,Colombia,"['Vallenato', 'Rumba', 'Cumbia']"
"David Correy, Carlos Vives - La Copa De Todos",David Correy,2014,"['Latin', 'Pop']",Accepted,Colombia,
Blutaxt (2) - El Poder Del Salvaje Metal (Demos 1986-1990),Blutaxt (2),2021,['Rock'],Accepted,Spain,['Heavy Metal']
Horacio Malvicino Con The Strangers (53) / Los 4 Planetas - Asi Es La Guitarra Electrica,Horacio Malvicino,0,"['Jazz', 'Rock']",Accepted,Argentina,
Various - Encanto,Various,2022,"['Latin', 'Pop', 'Stage & Screen']",Accepted,Mexico,['Soundtrack']
Andrés Calamaro - Dios Los Cría,Andrés Calamaro,2021,"['Rock', 'Folk, World, & Country']",Accepted,Spain,['Pop Rock']
"Amadeo Vives, Federico Romero, Guillermo Fernández Shaw* - Doña Francisquita ",Amadeo Vives,1959,"['Classical', 'Stage & Screen']",Accepted,France,['Zarzuela']
Luz Casal - III,Luz Casal,1986,['Pop'],Accepted,Ecuador,
Various - N-340,Various,1984,"['Electronic', 'Rock']",Accepted,Spain,"['Pop Rock', 'Punk', 'Synth-pop', 'Minimal', 'Darkwave']"
"J. Perrin* - M. Palacios* / Amadeo Vives Principales Interpretes: Toñy Rosado, Teresa Berganza, Manuel Ausensi y Carlos Munguia* / Coros Cantores de Madrid y Gran Orquesta Sinfónica Director: Ataulfo Argenta* - Bohemios",Guillermo Perrín,1955,"['Classical', 'Stage & Screen']",Accepted,Spain,['Zarzuela']
Paul Oakenfold - Creamfields,Paul Oakenfold,2004,['Electronic'],Accepted,US,"['Trance', 'Breaks', 'Progressive Trance']"
Gerardo Manuel Y El Humo* - Gerardo Manuel Y El Humo,Gerardo Manuel & Humo,2010,"['Rock', 'Funk / Soul']",Accepted,Peru,"['Psychedelic', 'Rock & Roll', 'Classic Rock']"
Various - Voces Unidas,Various,1996,"['Latin', 'Pop']",Accepted,US,"['Salsa', 'Mariachi', 'Ballad', 'Tango', 'Bachata']"
Paul Oakenfold - Creamfields,Paul Oakenfold,2004,['Electronic'],Accepted,UK,['Trance']
Various - El Dorado (20 Años) Un Tributo A Aterciopelados,Various,2015,"['Rock', 'Pop']",Accepted,Colombia,"['Folk Rock', 'Indie Rock']"
Miguel Fleta - Así Cantaba Miguel Fleta. Vol. 1,Miguel Fleta,1970,['Classical'],Accepted,Spain,"['Operetta', 'Zarzuela']"
Coros Cantores De Madrid - Orquesta Lírica Española - Bohemios,Coros Cantores De Madrid,1968,"['Latin', 'Classical', 'Stage & Screen']",Accepted,Spain,['Zarzuela']
Laura Pausini - Inédito,Laura Pausini,2012,"['Electronic', 'Rock', 'Pop']",Accepted,Chile,"['Vocal', 'Ballad', 'Pop Rock', 'Disco']"
Various - Big Brother,Various,2003,"['Electronic', 'Hip Hop', 'Rock', 'Reggae', 'Latin', 'Pop', 'Stage & Screen']",Accepted,Mexico,['House']
Various - Argentina Es Nuestro Hogar,Various,1985,['Latin'],Accepted,Argentina,
Various - Tropicaliente Internacional,Various,1994,"['Latin', 'Stage & Screen']",Accepted,Brazil,['Soundtrack']
Alfredo Kraus - Alfredo Kraus,Alfredo Kraus,1963,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Spain,"['Classical', 'Opera', 'Romantic']"
Choc Quib Town - Sin Miedo,Choc Quib Town,2018,"['Hip Hop', 'Reggae', 'Latin', 'Pop']",Accepted,Colombia,['Reggaeton']
"Carlos Munguía, Mª De Los Angeles Morales* - Fragmentos de Zarzuelas. Doña Francisquita",Carlos Munguía,1959,['Classical'],Accepted,Spain,['Zarzuela']
Various - Pombo Musical,Various,2008,"['Rock', 'Latin', 'Pop', ""Children's""]",Accepted,Colombia,"['Alternative Rock', 'Ballad', 'Educational', 'Pop Rock']"
Shakira - El Dorado,Shakira,2017,"['Latin', 'Pop']",Accepted,Taiwan,
Various - Super Bailables Del Año,Various,1993,['Latin'],Accepted,Colombia,"['Vallenato', 'Cumbia', 'Merengue', 'Salsa']"
Various - Encanto,Various,2022,"['Pop', 'Folk, World, & Country', 'Stage & Screen']",Accepted,US,['Soundtrack']
Various - Encanto,Various,2021,"['Pop', 'Stage & Screen']",Accepted,Europe,['Soundtrack']
Various - Voces Unidas,Various,1996,['Pop'],Accepted,Europe,
"Lin-Manuel Miranda, Germaine Franco - Encanto (Original Motion Picture Soundtrack)",Lin-Manuel Miranda,2021,"['Latin', 'Stage & Screen']",Accepted,Europe,"['Musical', 'Score', 'Soundtrack']"
Various - All The Hits Latin Now - Ahora Latino!,Various,2000,"['Latin', 'Pop']",Accepted,Italy,['Europop']
"Angeles Chamorro*, Isabel Penagos, Carlos Del Monte*, Cesar Ponce De León - Maruxa Vol. 2",Ángeles Chamoro,1979,['Classical'],Accepted,Spain,['Zarzuela']
Shakira - El Dorado,Shakira,2017,"['Hip Hop', 'Rock', 'Latin', 'Pop', 'Folk, World, & Country']",Accepted,Mexico,"['Pop Rock', 'Reggaeton']"
Ataulfo Argenta* - AtAulfo Argenta Edition,Ataúlfo Argenta,1997,['Classical'],Accepted,Germany,['Modern']
Carlos Vives Featuring ChocQuibTown* - El Mar De Sus Ojos,Carlos Vives,2014,"['Latin', 'Pop']",Accepted,Colombia,['Vallenato']
Paloma San Basilio - Invierno Sur,Paloma San Basilio,2011,"['Jazz', 'Pop', 'Stage & Screen']",Accepted,Turkey,"['Smooth Jazz', 'Musical', 'Vocal']"
Various - Puedes Llegar,Various,1996,['Pop'],Accepted,Spain,['Vocal']
Various - Puedes Llegar,Various,1996,['Pop'],Accepted,US,['Vocal']
Melendi - Ahora,Melendi,2018,"['Latin', 'Pop']",Accepted,Argentina,
Sandro (25) - Dúos,Sandro (25),2018,"['Latin', 'Pop']",Accepted,Argentina,['Ballad']
Koma (16) - El Catador De Vinagre,Koma (16),1999,['Rock'],Accepted,Spain,"['Hard Rock', 'Heavy Metal']"
Espinosa Y Bedoya - Bambuco,Espinosa Y Bedoya,1958,"['Latin', 'Folk, World, & Country']",Accepted,Colombia,
Various -  2000 Latin Grammy Nominees ,Various,2000,['Latin'],Accepted,Austria,
Various - Volver A Recordar Vol. 4,Various,1981,['Latin'],Accepted,Colombia,['Bolero']
Various - Anuario de la Música 1995,Various,1995,"['Rock', 'Pop']",Accepted,Spain,
"Angeles Chamorro*, Isabel Penagos, Carlos Del Monte*, Cesar Ponce De León - Maruxa Vol. 1",Ángeles Chamoro,1979,['Classical'],Accepted,Spain,['Operetta']
Br'oz - Prometida (Guararê),Br'oz,2003,"['Latin', 'Pop']",Accepted,Brazil,
"Rafael Frühbeck De Burgos, National Orchestra Of Spain* - Spain, Volumes I and II",Rafael Frühbeck De Burgos,1965,['Classical'],Accepted,US,['Zarzuela']
Various - Gloryland (World Cup USA 94),Various,1994,"['Rock', 'Pop']",Accepted,US,
Various - The Very Best Of Latin Flavour Club,Various,2018,"['Electronic', 'Hip Hop', 'Latin', 'Pop']",Accepted,Europe,"['Ethno-pop', 'Europop', 'Reggaeton', 'RnB/Swing', 'Dance-pop']"
Laura Pausini - 20 Grandes Exitos,Laura Pausini,2013,"['Electronic', 'Rock', 'Latin', 'Pop']",Accepted,Spain,"['Ballad', 'Pop Rock']"
Various - Bcore100,Various,2003,['Rock'],Accepted,Spain,"['Alternative Rock', 'Hardcore', 'Emo', 'Garage Rock', 'Indie Rock']"
Various - La Fiesta Del Año Vol. 19 ,Various,1997,"['Latin', 'Folk, World, & Country']",Accepted,Colombia,"['Salsa', 'Merengue', 'Cumbia', 'Vallenato']"
Shakira - El Dorado,Shakira,2017,"['Hip Hop', 'Rock', 'Latin', 'Pop', 'Folk, World, & Country']",Accepted,Colombia,"['Pop Rock', 'Reggaeton']"
"Maino, Uncle Murda - Yellow Tape (King Kong & Godzilla)",Maino,2016,['Hip Hop'],Accepted,US,['Hardcore Hip-Hop']
Shakira - El Dorado,Shakira,2017,"['Latin', 'Funk / Soul', 'Pop', 'Folk, World, & Country']",Accepted,Russia,"['Vocal', 'Folk', 'Rhythm & Blues']"
Soledad - Vivir Es Hoy,Soledad,2015,"['Latin', 'Pop', 'Folk, World, & Country']",Accepted,Argentina,"['Vocal', 'Folk']"
Montserrat Caballé - Romanzas De Zarzuela,Montserrat Caballé,1979,"['Classical', 'Stage & Screen']",Accepted,Spain,"['Romantic', 'Opera', 'Musical', 'Zarzuela']"
Paul Oakenfold - Creamfields,Paul Oakenfold,2004,['Electronic'],Accepted,UK,['Trance']
Alfredo Kraus - Alfredo Kraus Of Spain,Alfredo Kraus,1963,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Spain,"['Classical', 'Opera', 'Romantic']"
Various - Grammy Nominados 2000 Latino,Various,2000,"['Latin', 'Pop']",Accepted,Europe,['Mambo']
Various - Hot Singles 15,Various,1998,['Electronic'],Accepted,Mexico,"['Eurodance', 'Euro House']"
Various - Baja Beach Club 7,Various,2001,"['Electronic', 'Hip Hop', 'Latin', 'Pop']",Accepted,Netherlands,['Euro House']
VYE Music - Universo,VYE Music,2015,['Rock'],Accepted,Argentina,"['Pop Rock', 'Alternative Rock']"
Grupo Félix - Merengue Con Clase ,Grupo Félix,1984,['Latin'],Accepted,Colombia,['Merengue']
Various - Billboard Latin Music Awards 2001,Various,2001,"['Latin', 'Pop', 'Folk, World, & Country']",Accepted,US,"['Tejano', 'Norteño', 'Ballad']"
"Various - Telepasión Española, Gran Reserva vol.1",Various,2002,"['Latin', 'Pop']",Accepted,Spain,
"Arrieta*, Bretón*, Vives*, María Bayo, Placido Domingo, Alfredo Kraus - Zarzuelas (Lighlights): Marina, La Verbena De La Palona, Bohemios, Doña Francisquita",Emilio Arrieta,2009,['Classical'],Accepted,France,['Zarzuela']
Escolania Del Valle de Los Caídos* - Ama,Escolanía De La Abadia De Santa Cruz Del Valle De Los Caídos,1978,['Classical'],Accepted,Spain,"['Choral', 'Religious']"
Various - Puedes Llegar,Various,1996,['Pop'],Accepted,US,['Vocal']
"Amadeo Vives / Toñy Rosado, Manuel Ausensi, Carlos Munguía, Teresa Berganza, Coro Cantores de Madrid*, Gran Orquesta Sinfónica, Ataúlfo Argenta - Bohemios",Amadeo Vives,1991,"['Classical', 'Stage & Screen']",Accepted,Spain,['Opera']
Various - Romantic Latin Vol.1 ,Various,0,['Latin'],Accepted,Europe,"['Afro-Cuban', 'Salsa']"
Montserrat Caballé - Zarzuela Arias (Popular Music Of Spain),Montserrat Caballé,1966,"['Classical', 'Stage & Screen']",Accepted,US,"['Romantic', 'Operetta', 'Musical', 'Zarzuela']"
Various - Uncut 100,Various,2005,['Electronic'],Accepted,US,['Dance-pop']
Montserrat Caballé - Zarzuela Arias,Montserrat Caballé,1966,['Classical'],Accepted,UK,['Zarzuela']
Shakira - El Dorado,Shakira,2017,"['Hip Hop', 'Rock', 'Latin', 'Pop', 'Folk, World, & Country']",Accepted,Argentina,"['Pop Rock', 'Reggaeton']"
Montserrat Caballé - Romanzas De Zarzuela,Montserrat Caballé,1970,['Classical'],Accepted,Spain,['Zarzuela']
Various - Hot Singles 14,Various,1997,['Electronic'],Accepted,Mexico,['Eurodance']
"José Carreras, English Chamber Orchestra, Antoni Ros-Marbá* - José Carreras Canta Zarzuelas",José Carreras,1978,['Classical'],Accepted,Spain,['Opera']
"Lin-Manuel Miranda, Germaine Franco - Encanto",Lin-Manuel Miranda,2021,"['Jazz', 'Latin', 'Pop', 'Stage & Screen']",Accepted,Australia,"['Musical', 'Score', 'Soundtrack']"
Various - Octubre 1999 Cd Promo :10,Various,1999,['Pop'],Accepted,Uruguay,
Various - 2002 Latin Grammy Nominees,Various,2002,"['Rock', 'Latin', 'Pop']",Accepted,Colombia,"['Alternative Rock', 'Ballad', 'Ranchera', 'Salsa', 'Pop Rock']"
Alfredo Kraus - Alfredo Kraus Of Spain,Alfredo Kraus,1959,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,US,"['Classical', 'Opera', 'Romantic']"
Montserrat Caballé - Zarzuela Arias,Montserrat Caballé,1966,['Classical'],Accepted,Canada,['Zarzuela']
Various - 2000 Latin Grammy Nominees ,Various,2000,"['Electronic', 'Latin', 'Pop']",Accepted,Canada,"['Vallenato', 'Salsa', 'Bachata', 'Vocal', 'Dance-pop']"
Various - Buenísimas Vol. 14,Various,1996,['Latin'],Accepted,Colombia,"['Cumbia', 'Vallenato']"
David Lebón* - Lebón & Co,David Lebon,2019,['Rock'],Accepted,Argentina,
Various - 14 Cañonazos Bailables Vol. 43 (Te Regala Un CD De Megamosaicos),Various,2003,"['Rock', 'Latin', 'Pop']",Accepted,Colombia,"['Merengue', 'Cumbia', 'Salsa', 'Porro', 'Guaracha', 'Reggaeton', 'Vallenato', 'Rock & Roll', 'Boogaloo']"
Various - Feria Del Disco - Sampler 16,Various,1999,"['Electronic', 'Rock', 'Latin', 'Pop', 'Folk, World, & Country']",Accepted,Chile,"['Pop Rock', 'Punk', 'Disco', 'Cumbia', 'Nueva Cancion', 'Folk', 'Neofolk', 'Ballad']"
"Various - Coros Famosos De Zarzuelas, Vol. I",Various,1969,['Classical'],Accepted,Spain,"['Romantic', 'Zarzuela']"
Luz Casal - III,Luz Casal,1985,"['Rock', 'Pop']",Accepted,Spain,['Pop Rock']
Various - Voces Unidas,Various,1996,"['Latin', 'Pop']",Accepted,Brazil,"['Salsa', 'Mariachi', 'Ballad', 'Tango', 'Bachata']"
Standstill - Memories Collector,Standstill,2002,['Rock'],Accepted,US,"['Alternative Rock', 'Hardcore']"
Various - Encanto,Various,2022,"['Pop', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Europe,['Soundtrack']
"Various - Pituca Sin Lucas, El Dinero Nunca Ha Hecho la Felicidad",Various,2015,"['Hip Hop', 'Latin', 'Pop']",Accepted,Chile,
La Compañia - Reestreno,La Compañia,1974,['Pop'],Accepted,Spain,
Espinosa Y Bedoya - Época De Oro,Espinosa Y Bedoya,0,['Latin'],Accepted,Colombia,
"Gimenez*, Vives*, Veyan*, Capella*, Chapi*, Arniches*, Asensio* - La Gatita Blanca / El Puñao De Rosas",Gerónimo Giménez,1963,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Spain,"['Classical', 'Romantic', 'Zarzuela']"
Various - Doble Nacionalidad,Various,2014,"['Latin', 'Pop']",Accepted,Spain,
